Class,Lines,Lines,Lines,Lines,Average,Average,Average,Maximum,Ratio,LCOM,DIT,IFANIN,CBO,NOC,RFC,NIM,NIV,WMC
OpenMM::OpenCLParallelCalcPeriodicTorsionForceKernel::Task,15,0,15,0,3,0,1,1,0.00%,0,1,1,2,0,4,2,5,2
OpenMM::OpenCLParallelCalcRBTorsionForceKernel,70,0,50,20,4,0,1,2,0.40%,40,2,1,10,0,15,5,2,5
OpenMM::OpenCLParallelCalcRBTorsionForceKernel::Task,15,0,15,0,3,0,1,1,0.00%,0,1,1,2,0,4,2,5,2
OpenMM::OpenCLParameterSet,224,0,182,42,18,0,5,15,0.23%,56,0,0,7,0,10,10,6,10
OpenMM::OpenCLPlatform,293,4,248,24,9,0,1,8,0.10%,0,1,1,42,0,59,11,0,19
OpenMM::OpenCLPlatform::PlatformData,90,2,87,1,18,0,5,15,0.01%,76,0,0,7,0,5,5,13,5
OpenMM::OpenCLRemoveCMMotionKernel,53,0,42,11,7,0,1,3,0.26%,35,2,1,11,0,13,4,5,4
OpenMM::OpenCLRpmdKernelFactory,10,0,10,0,6,0,2,2,0.00%,0,1,1,8,0,3,1,0,1
OpenMM::OpenCLSort,201,15,137,50,44,4,6,8,0.36%,22,0,0,7,0,3,3,18,3
OpenMM::OpenCLSort::SortTrait,37,0,13,24,2,0,1,1,1.85%,0,0,0,0,3,9,9,0,9
OpenMM::OpenCLUpdateStateDataKernel,403,7,322,74,22,0,4,10,0.23%,7,2,1,15,0,34,14,1,14
OpenMM::OpenCLVirtualSitesKernel,24,0,14,10,2,0,1,1,0.71%,33,2,1,5,0,12,3,1,3
OpenMM::OpenMMException,12,0,12,0,2,0,1,1,0.00%,33,1,1,0,0,4,3,1,3
OpenMM::OutOfPlaneSite,45,0,26,19,4,0,1,1,0.73%,50,1,1,0,0,10,4,3,4
OpenMM::PeriodicTorsionForce,131,0,70,61,4,0,1,2,0.87%,61,1,1,4,0,18,9,2,9
OpenMM::PeriodicTorsionForce::PeriodicTorsionInfo,13,0,13,0,4,0,1,1,0.00%,0,0,0,0,0,2,2,7,2
OpenMM::PeriodicTorsionForceImpl,43,0,42,2,3,0,1,2,0.05%,50,1,1,8,0,19,9,2,9
OpenMM::PeriodicTorsionForceProxy,41,0,41,0,11,0,2,5,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::Platform,382,2,191,154,7,0,1,6,0.81%,95,0,0,7,3,40,29,4,40
OpenMM::RBTorsionForce,151,0,81,70,5,0,1,2,0.86%,61,1,1,4,0,18,9,2,9
OpenMM::RBTorsionForce::RBTorsionInfo,18,0,18,0,6,0,1,1,0.00%,0,0,0,0,0,2,2,5,2
OpenMM::RBTorsionForceImpl,43,0,42,2,3,0,1,2,0.05%,50,1,1,8,0,19,9,2,9
OpenMM::RBTorsionForceProxy,42,0,42,0,12,0,2,5,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::ReferenceAndersenThermostat,64,13,28,23,8,0,2,5,0.82%,0,0,0,2,0,4,4,0,4
OpenMM::ReferenceAngleBondIxn,162,32,86,44,18,0,2,7,0.51%,40,1,1,4,0,11,5,2,5
OpenMM::ReferenceApplyAndersenThermostatKernel,43,0,32,11,5,0,1,2,0.34%,33,2,1,9,0,13,4,3,4
OpenMM::ReferenceApplyConstraintsKernel,52,0,35,17,4,0,1,2,0.49%,66,2,1,7,0,15,5,3,5
OpenMM::ReferenceApplyMonteCarloBarostatKernel,52,0,28,24,3,0,1,2,0.86%,19,2,1,6,0,15,5,1,5
OpenMM::ReferenceBondForce,62,12,25,25,6,0,1,2,1.00%,0,1,1,2,0,13,3,0,3
OpenMM::ReferenceBondIxn,197,36,93,68,17,0,2,5,0.73%,0,0,0,4,12,6,3,0,6
OpenMM::ReferenceBrownianDynamics,121,20,63,38,15,1,3,11,0.60%,60,1,1,6,0,17,5,3,5
OpenMM::ReferenceCalcAmoebaAngleForceKernel,92,4,67,21,10,0,2,4,0.31%,51,2,1,7,0,15,5,12,5
OpenMM::ReferenceCalcAmoebaBondForceKernel,90,5,64,21,10,0,2,4,0.33%,51,2,1,7,0,15,5,9,5
OpenMM::ReferenceCalcAmoebaGeneralizedKirkwoodForceKernel,235,26,121,88,6,0,1,7,0.73%,88,2,1,6,0,29,19,12,19
OpenMM::ReferenceCalcAmoebaInPlaneAngleForceKernel,95,4,70,21,10,0,2,4,0.30%,50,2,1,7,0,15,5,13,5
OpenMM::ReferenceCalcAmoebaMultipoleForceKernel,458,67,301,90,28,1,2,9,0.30%,64,2,1,16,0,31,15,22,15
OpenMM::ReferenceCalcAmoebaOutOfPlaneBendForceKernel,97,5,71,21,11,0,2,4,0.30%,51,2,1,7,0,15,5,12,5
OpenMM::ReferenceCalcAmoebaPiTorsionForceKernel,89,4,64,21,10,0,2,4,0.33%,46,2,1,7,0,15,5,10,5
OpenMM::ReferenceCalcAmoebaStretchBendForceKernel,93,3,69,21,10,0,2,4,0.30%,45,2,1,7,0,15,5,11,5
OpenMM::ReferenceCalcAmoebaTorsionTorsionForceKernel,110,14,79,17,18,0,3,9,0.22%,54,2,1,8,0,13,4,12,4
OpenMM::ReferenceCalcAmoebaVdwForceKernel,137,11,104,22,18,0,3,5,0.21%,47,2,1,9,0,15,5,14,5
OpenMM::ReferenceCalcAmoebaWcaDispersionForceKernel,96,9,65,22,10,0,1,3,0.34%,55,2,1,7,0,15,5,13,5
OpenMM::ReferenceCalcCMAPTorsionForceKernel,102,4,76,22,17,0,4,10,0.29%,31,2,1,9,0,14,4,4,4
OpenMM::ReferenceCalcCustomAngleForceKernel,116,6,87,23,16,0,3,6,0.26%,46,2,1,12,0,15,5,10,5
OpenMM::ReferenceCalcCustomBondForceKernel,115,6,86,23,16,0,3,6,0.27%,46,2,1,12,0,15,5,10,5
OpenMM::ReferenceCalcCustomCentroidBondForceKernel,128,10,93,25,19,1,4,9,0.27%,51,2,1,12,0,15,5,7,5
OpenMM::ReferenceCalcCustomCompoundBondForceKernel,121,10,86,25,17,1,4,8,0.29%,43,2,1,12,0,15,5,6,5
OpenMM::ReferenceCalcCustomCVForceKernel,68,0,46,22,7,0,2,3,0.48%,60,2,1,8,0,15,5,3,5
OpenMM::ReferenceCalcCustomExternalForceKernel,154,6,125,24,14,0,3,5,0.19%,43,2,1,13,0,15,5,10,5
OpenMM::ReferenceCalcCustomExternalForceKernel::PeriodicDistanceFunction,46,0,46,1,7,0,2,6,0.02%,19,1,1,2,0,10,5,1,5
OpenMM::ReferenceCalcCustomGBForceKernel,228,14,187,28,36,1,7,23,0.15%,58,2,1,12,0,15,5,21,5
OpenMM::ReferenceCalcCustomHbondForceKernel,160,12,122,26,25,1,5,12,0.21%,48,2,1,12,0,15,5,10,5
OpenMM::ReferenceCalcCustomManyParticleForceKernel,94,4,68,22,12,0,3,5,0.32%,46,2,1,9,0,15,5,6,5
OpenMM::ReferenceCalcCustomNonbondedForceKernel,210,20,160,30,33,2,6,13,0.19%,51,2,1,14,0,15,5,21,5
OpenMM::ReferenceCalcCustomTorsionForceKernel,117,6,88,23,16,0,3,6,0.26%,46,2,1,12,0,15,5,10,5
OpenMM::ReferenceCalcDrudeForceKernel,164,14,123,27,33,1,5,10,0.22%,25,2,1,7,0,14,4,12,4
OpenMM::ReferenceCalcForcesAndEnergyKernel,62,0,34,29,6,0,2,4,0.85%,50,2,1,6,0,14,4,1,4
OpenMM::ReferenceCalcGayBerneForceKernel,45,0,26,19,3,0,1,2,0.73%,0,2,1,6,0,15,5,1,5
OpenMM::ReferenceCalcGBSAOBCForceKernel,90,2,67,21,11,0,2,3,0.31%,40,2,1,9,0,15,5,3,5
OpenMM::ReferenceCalcHarmonicAngleForceKernel,81,2,58,21,9,0,2,4,0.36%,30,2,1,8,0,15,5,4,5
OpenMM::ReferenceCalcHarmonicBondForceKernel,82,2,59,21,10,0,2,4,0.36%,30,2,1,8,0,15,5,4,5
OpenMM::ReferenceCalcNonbondedForceKernel,239,8,190,41,26,0,5,12,0.22%,57,2,1,11,0,19,7,18,7
OpenMM::ReferenceCalcPeriodicTorsionForceKernel,84,2,61,21,10,0,2,4,0.34%,30,2,1,8,0,15,5,4,5
OpenMM::ReferenceCalcRBTorsionForceKernel,90,2,67,21,11,0,2,4,0.31%,30,2,1,8,0,15,5,4,5
OpenMM::ReferenceCCMAAlgorithm,359,38,268,54,29,1,4,21,0.20%,79,1,1,4,0,15,12,11,12
OpenMM::ReferenceCCMAAlgorithm::AngleInfo,10,0,10,0,4,0,1,1,0.00%,0,0,0,0,0,1,1,4,1
OpenMM::ReferenceCMAPTorsionIxn,210,29,137,44,27,1,2,6,0.32%,48,1,1,3,0,11,5,5,5
OpenMM::ReferenceConstraintAlgorithm,27,3,8,16,1,0,1,1,2.00%,0,0,0,1,5,3,3,0,3
OpenMM::ReferenceConstraints,187,17,141,30,40,3,8,23,0.21%,33,1,1,6,0,9,6,2,6
OpenMM::ReferenceContinuous1DFunction,45,0,45,0,5,0,1,2,0.00%,38,1,1,3,0,11,6,6,6
OpenMM::ReferenceContinuous2DFunction,62,0,62,0,7,0,2,5,0.00%,42,1,1,4,0,11,6,11,6
OpenMM::ReferenceContinuous3DFunction,74,0,74,0,9,0,3,7,0.00%,42,1,1,4,0,11,6,15,6
OpenMM::ReferenceCustomAngleIxn,159,25,100,34,24,1,4,11,0.34%,62,1,1,7,0,12,6,9,6
OpenMM::ReferenceCustomBondIxn,121,19,72,30,15,0,3,6,0.42%,62,1,1,6,0,12,6,9,6
OpenMM::ReferenceCustomCentroidBondIxn,358,40,264,54,26,1,5,17,0.20%,74,1,1,8,0,14,7,14,8
OpenMM::ReferenceCustomCentroidBondIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,37,0,0,2,0,1,1,8,1
OpenMM::ReferenceCustomCentroidBondIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,50,0,0,2,0,1,1,12,1
OpenMM::ReferenceCustomCentroidBondIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,33,0,0,2,0,1,1,6,1
OpenMM::ReferenceCustomCentroidBondIxn::PositionTermInfo,9,0,9,0,3,0,1,1,0.00%,19,0,0,1,0,1,1,5,1
OpenMM::ReferenceCustomCompoundBondIxn,334,34,249,51,24,0,5,17,0.20%,73,1,1,8,0,14,7,12,8
OpenMM::ReferenceCustomCompoundBondIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,37,0,0,2,0,1,1,8,1
OpenMM::ReferenceCustomCompoundBondIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,50,0,0,2,0,1,1,12,1
OpenMM::ReferenceCustomCompoundBondIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,33,0,0,2,0,1,1,6,1
OpenMM::ReferenceCustomCompoundBondIxn::ParticleTermInfo,9,0,9,0,3,0,1,1,0.00%,19,0,0,1,0,1,1,5,1
OpenMM::ReferenceCustomCVForce,103,13,68,22,23,2,5,9,0.32%,50,0,0,10,0,4,4,5,4
OpenMM::ReferenceCustomDynamics,421,35,329,59,33,1,8,31,0.18%,79,1,1,18,0,24,12,30,12
OpenMM::ReferenceCustomDynamics::DerivFunction,20,0,20,0,2,0,1,1,0.00%,40,1,1,1,0,10,5,2,5
OpenMM::ReferenceCustomExternalIxn,121,14,85,22,22,0,2,3,0.26%,60,0,0,4,0,5,5,21,5
OpenMM::ReferenceCustomGBIxn,634,72,403,159,31,1,7,19,0.39%,65,0,0,6,0,13,13,27,13
OpenMM::ReferenceCustomHbondIxn,352,44,236,72,19,0,3,16,0.31%,72,1,1,7,0,16,9,12,10
OpenMM::ReferenceCustomHbondIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,28,0,0,2,0,1,1,7,1
OpenMM::ReferenceCustomHbondIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,45,0,0,2,0,1,1,11,1
OpenMM::ReferenceCustomHbondIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,19,0,0,2,0,1,1,5,1
OpenMM::ReferenceCustomManyParticleIxn,414,49,300,65,29,1,5,27,0.22%,82,0,0,11,0,13,12,18,13
OpenMM::ReferenceCustomManyParticleIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,28,0,0,2,0,1,1,7,1
OpenMM::ReferenceCustomManyParticleIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,45,0,0,2,0,1,1,11,1
OpenMM::ReferenceCustomManyParticleIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,19,0,0,2,0,1,1,5,1
OpenMM::ReferenceCustomManyParticleIxn::ParticleTermInfo,9,0,9,0,3,0,1,1,0.00%,0,0,0,1,0,1,1,4,1
OpenMM::ReferenceCustomNonbondedIxn,273,34,161,80,18,1,4,16,0.50%,69,0,0,7,0,8,8,15,8
OpenMM::ReferenceCustomTorsionIxn,177,36,104,37,29,2,3,7,0.36%,62,1,1,6,0,12,6,9,6
OpenMM::ReferenceDiscrete1DFunction,29,0,29,0,3,0,1,2,0.00%,60,1,1,3,0,10,5,2,5
OpenMM::ReferenceDiscrete2DFunction,31,0,31,0,3,0,1,2,0.00%,60,1,1,3,0,10,5,4,5
OpenMM::ReferenceDiscrete3DFunction,32,0,32,0,4,0,1,2,0.00%,60,1,1,3,0,10,5,5,5
OpenMM::ReferenceDrudeKernelFactory,14,0,14,0,10,0,4,4,0.00%,0,1,1,11,0,3,1,0,1
OpenMM::ReferenceDynamics,175,30,64,81,4,0,1,2,1.27%,76,0,0,3,6,12,12,6,12
OpenMM::ReferenceForce,183,26,82,75,6,0,1,2,0.91%,78,0,0,2,1,10,2,0,10
OpenMM::ReferenceGayBerneForce,351,38,284,30,54,3,6,9,0.11%,69,0,0,5,0,9,9,11,9
OpenMM::ReferenceHarmonicBondIxn,103,23,47,33,12,1,1,4,0.70%,25,1,1,3,0,10,4,2,4
OpenMM::ReferenceIntegrateBrownianStepKernel,73,1,53,19,8,0,1,3,0.36%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateCustomStepKernel,146,12,76,58,8,0,1,3,0.76%,70,2,1,12,0,27,13,5,13
OpenMM::ReferenceIntegrateDrudeLangevinStepKernel,208,17,161,30,34,2,5,19,0.19%,60,2,1,13,0,15,5,7,5
OpenMM::ReferenceIntegrateDrudeSCFStepKernel,134,16,90,28,16,1,3,6,0.31%,61,2,1,14,0,16,6,6,6
OpenMM::ReferenceIntegrateLangevinStepKernel,73,1,53,19,8,0,1,3,0.36%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateRPMDStepKernel,377,40,287,52,36,2,8,34,0.18%,70,2,1,12,0,24,11,9,11
OpenMM::ReferenceIntegrateVariableLangevinStepKernel,75,1,53,22,8,0,2,4,0.42%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateVariableVerletStepKernel,70,1,48,22,7,0,2,4,0.46%,55,2,1,10,0,15,5,4,5
OpenMM::ReferenceIntegrateVerletStepKernel,64,1,44,19,6,0,1,3,0.43%,55,2,1,10,0,15,5,4,5
OpenMM::ReferenceKernelFactory,72,0,72,0,68,0,33,33,0.00%,0,1,1,69,0,3,1,0,1
OpenMM::ReferenceLincsAlgorithm,261,35,152,74,15,0,3,9,0.49%,72,1,1,2,0,15,12,12,12
OpenMM::ReferenceLJCoulomb14,74,16,34,24,12,1,1,3,0.71%,0,1,1,2,0,9,3,0,3
OpenMM::ReferenceLJCoulombIxn,675,116,416,143,45,3,7,58,0.34%,75,0,0,5,0,11,11,19,11
OpenMM::ReferenceMonteCarloBarostat,100,19,49,32,12,1,2,6,0.65%,71,0,0,2,0,7,7,2,7
OpenMM::ReferenceObc,464,124,226,114,33,3,3,17,0.50%,74,0,0,3,0,13,13,3,13
OpenMM::ReferencePairIxn,47,9,14,24,2,0,1,1,1.71%,0,0,0,1,0,3,3,0,3
OpenMM::ReferencePlatform,93,0,93,0,8,0,1,1,0.00%,0,1,1,38,1,46,6,0,6
OpenMM::ReferencePlatform::PlatformData,32,0,32,0,9,0,1,1,0.00%,15,0,0,3,0,2,2,10,2
OpenMM::ReferenceProperDihedralBond,157,36,83,38,25,2,2,5,0.46%,25,1,1,3,0,10,4,2,4
OpenMM::ReferenceRbDihedralBond,172,39,95,38,30,2,2,7,0.40%,25,1,1,3,0,10,4,2,4
OpenMM::ReferenceRemoveCMMotionKernel,57,4,40,13,12,0,2,5,0.33%,33,2,1,6,0,12,3,3,3
OpenMM::ReferenceRpmdKernelFactory,9,0,9,0,5,0,2,2,0.00%,0,1,1,6,0,3,1,0,1
OpenMM::ReferenceSETTLEAlgorithm,251,26,185,40,40,2,1,2,0.22%,54,1,1,2,0,11,8,6,8
OpenMM::ReferenceStochasticDynamics,190,30,88,72,12,1,2,5,0.82%,81,1,1,5,1,23,11,3,11
OpenMM::ReferenceUpdateStateDataKernel,181,0,112,69,6,0,1,2,0.62%,68,2,1,9,0,36,16,1,16
OpenMM::ReferenceVariableStochasticDynamics,225,37,110,80,14,1,3,13,0.73%,79,1,1,5,0,23,11,4,11
OpenMM::ReferenceVariableVerletDynamics,136,19,76,44,14,1,4,16,0.58%,61,1,1,4,0,18,6,3,6
OpenMM::ReferenceVerletDynamics,98,17,50,31,17,1,4,11,0.62%,50,1,1,4,0,16,4,2,4
OpenMM::ReferenceVirtualSites,165,10,140,15,77,4,11,12,0.11%,0,0,0,8,0,4,2,0,4
OpenMM::ReferenceVirtualSitesKernel,23,0,13,10,2,0,1,1,0.77%,0,2,1,4,0,12,3,0,3
OpenMM::RemoveCMMotionKernel,21,0,10,11,2,0,1,1,1.10%,0,1,1,4,3,9,3,0,4
OpenMM::RPMDIntegrator,345,13,193,139,9,0,2,10,0.72%,82,1,1,13,0,36,24,11,24
OpenMM::RPMDMonteCarloBarostat,90,0,41,49,3,0,1,1,1.20%,73,1,1,2,0,19,9,3,10
OpenMM::RPMDMonteCarloBarostatImpl,142,13,119,10,15,1,2,13,0.08%,70,2,1,14,0,19,8,8,8
OpenMM::RPMDUpdater,4,0,4,0,0,0,0,0,0.00%,0,1,1,1,1,11,1,0,1
OpenMM::SerializationNode,294,0,155,139,5,0,1,3,0.90%,83,0,0,4,0,39,39,3,39
OpenMM::SerializationProxy,86,0,45,41,3,0,1,2,0.91%,85,0,0,4,52,14,9,1,14
OpenMM::SimTKOpenMMUtilities,346,46,179,121,12,0,2,8,0.68%,68,0,0,2,0,14,2,0,14
OpenMM::SplineFitter,807,64,591,152,61,3,10,39,0.26%,0,0,0,2,0,22,11,0,22
OpenMM::State,212,0,156,56,4,0,1,2,0.36%,77,0,0,4,0,20,20,10,20
OpenMM::State::StateBuilder,40,0,40,0,2,0,1,1,0.00%,0,0,0,4,0,9,9,1,9
OpenMM::StateProxy,115,1,114,0,36,0,8,14,0.00%,0,1,1,7,0,17,3,0,3
OpenMM::System,302,3,156,143,5,0,1,5,0.92%,80,0,0,6,0,22,22,5,22
OpenMM::System::ConstraintInfo,12,0,12,0,3,0,1,1,0.00%,0,0,0,0,0,2,2,3,2
OpenMM::SystemProxy,123,0,123,0,39,0,8,13,0.00%,0,1,1,10,0,17,3,0,3
OpenMM::TabulatedFunction,9,0,6,3,2,0,1,1,0.50%,0,0,0,0,6,2,2,0,2
OpenMM::ThreadPool,137,0,105,32,7,0,1,4,0.30%,71,0,0,2,0,9,9,10,9
OpenMM::ThreadPool::Task,10,0,4,6,0,0,0,0,1.50%,0,0,0,1,1,1,1,0,1
OpenMM::ThreadPool::ThreadData,16,0,16,0,4,0,1,2,0.00%,50,0,0,2,0,2,2,5,2
OpenMM::ThreeParticleAverageSite,41,0,24,17,8,0,2,4,0.71%,0,1,1,1,0,8,2,3,2
OpenMM::TwoParticleAverageSite,36,0,21,15,7,0,2,3,0.71%,0,1,1,1,0,8,2,2,2
OpenMM::UpdateStateDataKernel,91,0,21,70,2,0,1,1,3.33%,0,1,1,6,3,20,14,0,15
OpenMM::VariableLangevinIntegrator,162,0,84,78,4,0,1,3,0.93%,81,1,1,7,0,27,15,5,15
OpenMM::VariableLangevinIntegratorProxy,30,1,29,0,8,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::VariableVerletIntegrator,100,0,61,39,5,0,1,3,0.64%,50,1,1,7,0,21,9,2,9
OpenMM::VariableVerletIntegratorProxy,24,1,23,0,6,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::Vec3,114,16,83,15,4,0,1,1,0.18%,38,0,0,0,0,18,18,1,18
OpenMM::VerletIntegrator,69,0,44,25,5,0,1,3,0.57%,16,1,1,6,0,18,6,1,6
OpenMM::VerletIntegratorProxy,22,1,21,0,5,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::VirtualSite,31,0,22,9,2,0,1,1,0.41%,50,0,0,1,4,6,6,1,6
OpenMM::VirtualSitesKernel,20,0,10,10,2,0,1,1,1.00%,0,1,1,3,3,9,3,0,4
OpenMM::VoxelHash,134,14,116,6,29,1,5,15,0.05%,36,0,0,4,0,4,4,9,4
OpenMM::VoxelIndex,10,0,10,0,2,0,1,1,0.00%,0,0,0,0,0,2,2,2,2
OpenMM::VoxelIndex,19,2,16,1,4,0,3,6,0.06%,0,0,0,0,0,2,2,3,2
OpenMM::XmlSerializer,109,4,85,20,10,0,2,6,0.24%,0,0,0,6,0,6,0,0,6
OpenMM::XmlSerializer::StreamReader,18,0,18,0,4,0,1,1,0.00%,33,1,1,2,0,6,3,2,3
OpenMM_SFMT::SFMTData,34,0,22,8,14,0,1,1,0.36%,14,0,0,1,0,1,1,7,1
SFMT,19,0,19,0,3,0,1,1,0.00%,0,0,0,4,0,4,4,1,4
SortTrait,10,0,10,0,1,0,1,1,0.00%,0,1,1,0,0,17,8,0,8
SortTrait,10,0,10,0,1,0,1,1,0.00%,0,1,1,0,0,17,8,0,8
t_complex,30,0,30,0,3,0,1,1,0.00%,0,0,0,0,0,8,8,2,8
TNT::Array1D,169,20,124,8,5,0,1,2,0.06%,49,0,0,2,0,23,23,3,23
TNT::Array2D,198,24,161,5,7,0,1,4,0.03%,51,0,0,1,0,24,24,4,24
TNT::Array3D,197,27,164,3,7,0,2,5,0.02%,44,0,0,2,0,20,20,5,20
TNT::Fortran_Array1D,165,20,115,7,6,0,1,2,0.06%,44,0,0,2,0,20,20,3,20
TNT::Fortran_Array2D,130,19,98,1,5,0,1,2,0.01%,46,0,0,1,0,19,19,4,19
TNT::Fortran_Array3D,133,19,98,0,5,0,1,3,0.00%,37,0,0,1,0,17,17,5,17
TNT::i_refvec,131,13,106,0,7,0,2,5,0.00%,33,0,0,1,0,15,15,2,15
TNT::Matrix,301,70,154,17,8,0,1,5,0.11%,71,0,0,0,0,26,26,7,26
TNT::Sparse_Matrix_CompRow,36,13,23,5,1,0,1,1,0.22%,75,0,0,1,0,9,9,5,9
TNT::Stopwatch,47,1,46,0,6,0,1,2,0.00%,27,0,0,0,0,6,6,3,6
TNT::Vector,250,53,129,16,7,0,1,3,0.12%,40,0,0,0,0,24,24,3,24
