Class,Lines,Lines,Lines,Lines,Average,Average,Average,Maximum,Ratio,LCOM,DIT,IFANIN,CBO,NOC,RFC,NIM,NIV,WMC
OpenMM::ReferenceCalcNonbondedForceKernel,192,8,159,25,30,0,6,11,0.16%,44,2,1,11,0,15,5,16,5
OpenMM::ReferenceCalcPeriodicTorsionForceKernel,80,2,57,21,9,0,2,4,0.37%,19,2,1,8,0,15,5,3,5
OpenMM::ReferenceCalcRBTorsionForceKernel,86,2,63,21,11,0,2,4,0.33%,19,2,1,8,0,15,5,3,5
OpenMM::ReferenceConstraints,187,17,141,29,40,3,7,22,0.21%,33,1,1,7,0,9,6,2,6
OpenMM::ReferenceContinuous1DFunction,38,0,38,0,5,0,1,2,0.00%,43,1,1,3,0,10,5,6,5
OpenMM::ReferenceContinuous2DFunction,54,0,54,0,8,0,2,5,0.00%,49,1,1,4,0,10,5,11,5
OpenMM::ReferenceContinuous3DFunction,65,0,65,0,10,0,3,7,0.00%,49,1,1,4,0,10,5,15,5
OpenMM::ReferenceDiscrete1DFunction,29,0,29,0,3,0,1,2,0.00%,60,1,1,3,0,10,5,2,5
OpenMM::ReferenceDiscrete2DFunction,31,0,31,0,3,0,1,2,0.00%,60,1,1,3,0,10,5,4,5
OpenMM::ReferenceDiscrete3DFunction,32,0,32,0,4,0,1,2,0.00%,60,1,1,3,0,10,5,5,5
OpenMM::ReferenceDrudeKernelFactory,14,0,14,0,10,0,4,4,0.00%,0,1,1,12,0,3,1,0,1
OpenMM::ReferenceIntegrateBrownianStepKernel,73,1,53,19,8,0,1,3,0.36%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateCustomStepKernel,146,12,76,58,8,0,1,3,0.76%,70,2,1,11,0,27,13,5,13
OpenMM::ReferenceIntegrateDrudeLangevinStepKernel,140,12,103,25,21,1,3,10,0.24%,56,2,1,12,0,15,5,6,5
OpenMM::ReferenceIntegrateDrudeSCFStepKernel,133,16,89,28,16,1,3,6,0.31%,56,2,1,13,0,16,6,5,6
OpenMM::ReferenceIntegrateLangevinStepKernel,74,1,54,19,8,0,2,4,0.35%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateRPMDStepKernel,386,41,293,54,37,2,8,34,0.18%,68,2,1,14,0,24,11,9,11
OpenMM::ReferenceIntegrateVariableLangevinStepKernel,76,1,54,22,8,0,2,5,0.41%,63,2,1,11,0,15,5,6,5
OpenMM::ReferenceIntegrateVariableVerletStepKernel,70,1,48,22,7,0,2,4,0.46%,55,2,1,10,0,15,5,4,5
OpenMM::ReferenceIntegrateVerletStepKernel,64,1,44,19,6,0,1,3,0.43%,55,2,1,10,0,15,5,4,5
OpenMM::ReferenceKernelFactory,70,0,70,0,66,0,32,32,0.00%,0,1,1,66,0,3,1,0,1
OpenMM::ReferencePlatform,85,0,85,0,8,0,1,1,0.00%,0,1,1,37,1,45,7,0,7
OpenMM::ReferencePlatform::PlatformData,26,0,26,0,7,0,1,1,0.00%,18,0,0,3,0,2,2,8,2
OpenMM::ReferenceRemoveCMMotionKernel,57,4,40,13,12,0,2,5,0.33%,33,2,1,6,0,12,3,3,3
OpenMM::ReferenceRpmdKernelFactory,9,0,9,0,5,0,2,2,0.00%,0,1,1,7,0,3,1,0,1
OpenMM::ReferenceSETTLEAlgorithm,251,26,185,40,40,2,1,2,0.22%,54,1,1,2,0,11,8,6,8
OpenMM::ReferenceUpdateStateDataKernel,168,0,104,64,6,0,1,2,0.62%,66,2,1,9,0,34,15,1,15
OpenMM::ReferenceVirtualSitesKernel,23,0,13,10,2,0,1,1,0.77%,0,2,1,5,0,12,3,0,3
OpenMM::RemoveCMMotionKernel,21,0,10,11,2,0,1,1,1.10%,0,1,1,5,3,9,3,0,4
OpenMM::RPMDIntegrator,339,15,189,135,8,0,1,10,0.71%,84,1,1,12,0,37,25,11,25
OpenMM::SerializationNode,294,0,155,139,5,0,1,3,0.90%,81,0,0,5,0,37,37,3,37
OpenMM::SerializationProxy,86,0,45,41,3,0,1,2,0.91%,85,0,0,5,49,14,9,1,14
OpenMM::SplineFitter,807,64,591,152,61,3,10,39,0.26%,0,0,0,2,0,22,11,0,22
OpenMM::State,180,0,137,43,4,0,1,2,0.31%,74,0,0,4,0,17,17,9,17
OpenMM::State::StateBuilder,36,0,36,0,2,0,1,1,0.00%,0,0,0,4,0,8,8,1,8
OpenMM::StateProxy,168,2,154,12,54,4,9,18,0.08%,0,1,1,6,0,17,3,0,3
OpenMM::System,250,0,124,126,4,0,1,4,1.02%,78,0,0,5,0,19,19,5,19
OpenMM::System::ConstraintInfo,12,0,12,0,3,0,1,1,0.00%,0,0,0,0,0,2,2,3,2
OpenMM::SystemProxy,107,0,107,0,33,0,7,11,0.00%,0,1,1,9,0,17,3,0,3
OpenMM::TabulatedFunction,6,0,6,0,2,0,1,1,0.00%,0,0,0,0,6,2,2,0,2
OpenMM::ThreadPool,120,0,91,29,8,0,2,4,0.32%,55,0,0,1,0,7,7,8,7
OpenMM::ThreadPool::Task,10,0,4,6,0,0,0,0,1.50%,0,0,0,1,13,1,1,0,1
OpenMM::ThreadPool::ThreadData,9,0,9,0,2,0,1,1,0.00%,25,0,0,2,0,1,1,4,1
OpenMM::ThreeParticleAverageSite,41,0,24,17,8,0,2,4,0.71%,0,1,1,1,0,8,2,3,2
OpenMM::TwoParticleAverageSite,36,0,21,15,7,0,2,3,0.71%,0,1,1,1,0,8,2,2,2
OpenMM::UpdateStateDataKernel,85,0,20,65,2,0,1,1,3.25%,0,1,1,5,3,19,13,0,14
OpenMM::ValidateOpenMM,1088,219,518,233,33,3,3,19,0.45%,94,0,0,26,1,24,23,2,24
OpenMM::ValidateOpenMMForces,576,119,293,139,26,2,3,14,0.47%,81,1,1,10,0,40,16,5,16
OpenMM::VariableLangevinIntegrator,153,0,79,74,4,0,1,2,0.94%,81,1,1,7,0,27,15,5,15
OpenMM::VariableLangevinIntegratorProxy,30,1,29,0,8,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::VariableVerletIntegrator,95,0,56,39,4,0,1,2,0.70%,50,1,1,7,0,21,9,2,9
OpenMM::VariableVerletIntegratorProxy,24,1,23,0,6,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::Vec3,114,16,83,15,4,0,1,1,0.18%,38,0,0,0,0,18,18,1,18
OpenMM::VerletIntegrator,67,0,42,25,5,0,1,2,0.60%,16,1,1,6,0,18,6,1,6
OpenMM::VerletIntegratorProxy,22,1,21,0,5,0,1,2,0.00%,0,1,1,4,0,17,3,0,3
OpenMM::VirtualSite,31,0,22,9,2,0,1,1,0.41%,50,0,0,1,4,6,6,1,6
OpenMM::VirtualSitesKernel,20,0,10,10,2,0,1,1,1.00%,0,1,1,4,3,9,3,0,4
OpenMM::VoxelHash,125,14,107,6,27,1,4,13,0.06%,36,0,0,4,0,4,4,9,4
OpenMM::VoxelIndex,10,0,10,0,2,0,1,1,0.00%,0,0,0,0,0,2,2,2,2
OpenMM::VoxelIndex,19,2,16,1,4,0,3,6,0.06%,0,0,0,0,0,2,2,3,2
OpenMM::XmlSerializer,79,0,66,13,9,0,2,6,0.20%,0,0,0,9,0,6,0,0,6
OpenMM_SFMT::SFMTData,34,0,22,8,14,0,1,1,0.36%,14,0,0,1,0,1,1,7,1
ptw32_exception,1,0,1,0,0,0,0,0,0.00%,0,0,0,0,2,0,0,0,0
ptw32_exception_cancel,1,0,1,0,0,0,0,0,0.00%,0,1,1,0,0,0,0,0,0
ptw32_exception_exit,1,0,1,0,0,0,0,0,0.00%,0,1,1,0,0,0,0,0,0
RealOpenMM4,58,6,43,9,4,0,1,1,0.21%,25,0,0,0,0,8,8,1,8
ReferenceAndersenThermostat,65,13,29,23,8,0,2,5,0.79%,0,0,0,3,0,3,3,0,3
ReferenceAngleBondIxn,172,44,81,47,29,3,2,6,0.58%,0,1,1,3,0,10,4,0,4
ReferenceBondForce,83,24,26,33,13,3,1,2,1.27%,0,1,1,2,0,11,3,0,3
ReferenceBondIxn,276,63,99,89,30,4,2,5,0.90%,0,0,0,4,11,6,3,0,6
ReferenceBrownianDynamics,158,39,71,48,25,3,3,11,0.68%,50,1,1,7,0,15,4,3,4
ReferenceCCMAAlgorithm,330,32,253,46,30,1,5,23,0.18%,68,1,1,4,0,11,8,10,8
ReferenceCCMAAlgorithm::AngleInfo,10,0,10,0,4,0,1,1,0.00%,0,0,0,0,0,1,1,4,1
ReferenceCMAPTorsionIxn,182,27,118,37,30,1,2,5,0.31%,41,1,1,2,0,10,4,3,4
ReferenceConstraintAlgorithm,27,3,8,16,1,0,1,1,2.00%,0,0,0,1,5,3,3,0,3
ReferenceCustomAngleIxn,146,29,88,29,32,2,4,9,0.33%,60,1,1,5,0,11,5,7,5
ReferenceCustomBondIxn,116,25,65,26,22,1,2,4,0.40%,60,1,1,4,0,11,5,7,5
ReferenceCustomCompoundBondIxn,299,35,218,46,24,1,4,16,0.21%,67,1,1,6,0,13,6,7,7
ReferenceCustomCompoundBondIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,28,0,0,2,0,1,1,7,1
ReferenceCustomCompoundBondIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,45,0,0,2,0,1,1,11,1
ReferenceCustomCompoundBondIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,19,0,0,2,0,1,1,5,1
ReferenceCustomCompoundBondIxn::ParticleTermInfo,9,0,9,0,3,0,1,1,0.00%,0,0,0,2,0,1,1,4,1
ReferenceCustomDynamics,333,24,255,54,41,1,10,47,0.21%,78,1,1,16,0,19,8,16,8
ReferenceCustomExternalIxn,130,19,86,25,25,1,2,3,0.29%,60,0,0,4,0,5,5,21,5
ReferenceCustomGBIxn,618,64,375,179,27,1,5,10,0.48%,68,0,0,4,0,13,13,17,13
ReferenceCustomHbondIxn,358,47,237,74,20,1,3,16,0.31%,73,1,1,7,0,16,9,12,10
ReferenceCustomHbondIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,28,0,0,2,0,1,1,7,1
ReferenceCustomHbondIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,45,0,0,2,0,1,1,11,1
ReferenceCustomHbondIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,19,0,0,2,0,1,1,5,1
ReferenceCustomManyParticleIxn,427,51,310,66,30,1,5,27,0.21%,81,0,0,10,0,13,12,18,13
ReferenceCustomManyParticleIxn::AngleTermInfo,11,0,11,0,3,0,1,1,0.00%,28,0,0,2,0,1,1,7,1
ReferenceCustomManyParticleIxn::DihedralTermInfo,14,0,14,0,3,0,1,1,0.00%,45,0,0,2,0,1,1,11,1
ReferenceCustomManyParticleIxn::DistanceTermInfo,10,0,10,0,3,0,1,1,0.00%,19,0,0,2,0,1,1,5,1
ReferenceCustomManyParticleIxn::ParticleTermInfo,9,0,9,0,3,0,1,1,0.00%,0,0,0,2,0,1,1,4,1
ReferenceCustomNonbondedIxn,306,48,171,89,22,2,4,16,0.52%,68,0,0,6,0,8,8,15,8
ReferenceCustomTorsionIxn,163,40,91,32,38,3,3,5,0.35%,60,1,1,4,0,11,5,7,5
ReferenceDynamics,256,75,68,113,11,3,1,2,1.66%,74,0,0,4,6,11,11,6,11
ReferenceForce,172,42,63,67,9,1,1,2,1.06%,76,0,0,4,1,8,2,0,8
ReferenceHarmonicBondIxn,104,32,40,32,21,3,1,3,0.80%,0,1,1,2,0,9,3,0,3
ReferenceLincsAlgorithm,309,56,159,94,20,2,3,9,0.59%,56,1,1,4,0,12,9,12,9
ReferenceLJCoulomb14,112,33,46,33,25,4,1,3,0.72%,0,1,1,2,0,9,3,0,3
ReferenceLJCoulombIxn,614,122,358,134,44,3,7,46,0.37%,72,0,0,6,0,10,10,16,10
ReferenceMonteCarloBarostat,110,19,59,32,15,1,2,6,0.54%,64,0,0,2,0,7,7,2,7
ReferencePairIxn,61,17,14,30,9,3,1,1,2.14%,0,0,0,1,0,3,3,0,3
ReferenceProperDihedralBond,160,47,75,38,39,5,2,4,0.51%,0,1,1,2,0,9,3,0,3
ReferenceRbDihedralBond,175,50,87,38,45,5,2,6,0.44%,0,1,1,2,0,9,3,0,3
ReferenceStochasticDynamics,235,59,95,81,24,4,3,8,0.85%,66,1,1,7,1,17,6,3,6
ReferenceVariableStochasticDynamics,283,66,120,99,21,3,3,12,0.82%,71,1,1,7,0,19,8,4,8
ReferenceVariableVerletDynamics,153,28,79,49,17,2,4,16,0.62%,53,1,1,5,0,16,5,3,5
ReferenceVerletDynamics,126,31,57,38,26,3,4,11,0.67%,33,1,1,5,0,14,3,2,3
ReferenceVirtualSites,175,11,149,15,82,4,7,7,0.10%,0,0,0,8,0,4,2,0,4
SFMT,19,0,19,0,3,0,1,1,0.00%,0,0,0,3,0,4,4,1,4
SimTKOpenMMCommon,17,4,12,1,0,0,0,0,0.08%,0,0,0,1,0,0,0,0,0
SimTKOpenMMLog,308,93,83,132,13,3,1,2,1.59%,69,0,0,2,0,12,6,2,12
SimTKOpenMMUtilities,397,79,174,144,15,1,2,8,0.83%,68,0,0,2,0,14,2,0,14
SortTrait,10,0,10,0,1,0,1,1,0.00%,0,1,1,0,0,17,8,0,8
SortTrait,10,0,10,0,1,0,1,1,0.00%,0,1,1,0,0,17,8,0,8
t_complex,30,0,30,0,3,0,1,1,0.00%,0,0,0,0,0,8,8,2,8
TiXmlAttribute,262,23,180,50,7,0,1,14,0.28%,76,1,1,2,0,53,27,5,27
TiXmlAttributeSet,91,10,71,6,6,0,2,4,0.08%,25,0,0,1,0,12,12,1,12
TiXmlBase,662,58,475,147,23,3,4,17,0.31%,91,0,0,2,2,26,11,2,26
TiXmlComment,131,17,82,31,7,1,1,5,0.38%,0,2,1,3,0,102,12,0,12
TiXmlDeclaration,179,19,138,16,8,0,2,14,0.12%,68,2,1,4,0,106,16,3,16
TiXmlDocument,489,53,296,131,11,1,2,14,0.44%,83,2,1,5,0,120,30,6,30
TiXmlElement,631,52,395,116,15,1,3,26,0.29%,28,2,1,6,0,118,28,1,28
TiXmlHandle,186,6,129,44,6,0,2,4,0.34%,21,0,0,4,0,19,19,1,19
TiXmlNode,758,86,460,145,7,0,2,9,0.32%,86,1,1,7,6,90,64,7,64
TiXmlParsingData,139,17,101,23,41,7,8,22,0.23%,22,0,0,2,0,3,3,3,3
TiXmlPrinter,180,10,150,16,7,0,1,4,0.11%,67,1,1,8,0,27,18,5,18
TiXmlText,153,19,111,18,7,0,1,6,0.16%,57,2,1,3,0,104,14,1,14
TiXmlUnknown,89,14,68,6,5,0,1,8,0.09%,0,2,1,3,0,101,11,0,11
TiXmlVisitor,24,3,13,16,1,0,1,1,1.23%,0,0,0,6,1,9,9,0,9
TNT::Array1D,169,20,124,8,5,0,1,2,0.06%,49,0,0,2,0,23,23,3,23
TNT::Array2D,198,24,161,5,7,0,1,4,0.03%,51,0,0,1,0,24,24,4,24
TNT::Array3D,197,27,164,3,7,0,2,5,0.02%,44,0,0,2,0,20,20,5,20
TNT::Fortran_Array1D,165,20,115,7,6,0,1,2,0.06%,44,0,0,1,0,20,20,3,20
TNT::Fortran_Array2D,130,19,98,1,5,0,1,2,0.01%,46,0,0,1,0,19,19,4,19
TNT::Fortran_Array3D,133,19,98,0,5,0,1,3,0.00%,37,0,0,1,0,17,17,5,17
TNT::i_refvec,131,13,106,0,7,0,2,5,0.00%,33,0,0,1,0,15,15,2,15
TNT::Matrix,301,70,154,17,8,0,1,5,0.11%,71,0,0,0,0,26,26,7,26
TNT::Sparse_Matrix_CompRow,36,13,23,5,1,0,1,1,0.22%,75,0,0,1,0,9,9,5,9
TNT::Stopwatch,47,1,46,0,6,0,1,2,0.00%,27,0,0,0,0,6,6,3,6
TNT::Vector,250,53,129,16,7,0,1,3,0.12%,40,0,0,0,0,24,24,3,24
