hash,time,message
36a9535,Wed Aug 19 18:48:54 2009,Fixed a bug in the cmake script for generating API wrappers
64be7b6,Wed Aug 19 18:48:13 2009,Fixed a bug in identifying molecules
38d2bc1,Wed Aug 19 18:05:27 2009,Fix NMakefile for examples.
dd9f905,Wed Aug 19 17:30:28 2009,Fixed Fortran Visual Studio project file to grab module file from OpenMM include directory.
2364b7f,Wed Aug 19 17:23:19 2009,Fix bug in Fortran module generation.
5fd032e,Wed Aug 19 17:17:56 2009,C programs no longer need a separate wrapper library to link with.
3cfcd74,Wed Aug 19 17:11:59 2009,Minor updates to powerpoint presentation on examples.
9a985f0,Wed Aug 19 17:02:37 2009,Minor changes to CMakeLists.txt files for examples.
07ba4d9,Wed Aug 19 16:26:25 2009,Fix double-to-float warnings.
0794ef4,Wed Aug 19 16:17:28 2009,Fix to use uniform file name capitalization so it will work in Linux.
bcbc4ee,Wed Aug 19 16:13:07 2009,Fixed wrapper generation to work on Windows (mostly inolved dllexport issues). Deleted all the old hand-generated wrappers.
9438fa8,Wed Aug 19 15:05:06 2009,"Created #define for LOCAL_HACK_PI to sidestep bug on Windows cuda compiler which ignores ""static const float ..."" variables. In files kCalculateCDLJEwaldFastReciprocal.h  kCalculateCDLJForces.h and kCalculateLocalForces.cu."
661fa97,Wed Aug 19 00:37:30 2009,The differences in the Ewald energies between the Reference and Cuda platforms were traced to roundoff error in the computation of the Vdw and Coulomb ixns for the short-range energy contribution (verified using double precision in the sum)  the vdw and Coulomb terms are now accumulated separately and then added to the total energy
5a4103d,Tue Aug 18 23:49:25 2009,Fix typo if Fortran wrapper generation.
657a4ee,Tue Aug 18 23:08:36 2009,fix typo
a175246,Tue Aug 18 19:04:59 2009,Fixed errors and warnings under Windows
ae2a11a,Tue Aug 18 00:46:53 2009,Added references
49aa594,Mon Aug 17 22:55:17 2009,Changes to fix compilation errors under Windows
679ca62,Sat Aug 15 00:25:28 2009,In Ewald SR portion of code  the LJ contribution to dEdR was missing a factor of (inverseR*inverseR)
49d1dd3,Fri Aug 14 20:34:26 2009,Fixed a test failure on certain GPUs
8480944,Fri Aug 14 00:01:35 2009,Bug fixes to Ewald summation
e5c065d,Wed Aug 12 22:13:38 2009,Lots of new optimizations in ParsedExpression.optimize().  Also optimized CUDA evaluation of expressions.
41bc0b2,Wed Aug 12 18:41:30 2009,Optimizations to CustomNonbondedForce
76fd2d1,Wed Aug 12 00:30:38 2009,Bug fix
4e14190,Wed Aug 12 00:20:10 2009,Added Ewald test (same as Cuda version)
12737ef,Tue Aug 11 21:37:54 2009,Implemented CUDA calculation for Ewald energy
78c26f7,Tue Aug 11 18:46:06 2009,Completed CUDA implementation of CustomNonbondedForce
47d2fa7,Tue Aug 11 00:54:58 2009,Missing addition sign for 14LJ energy (nonbondedMethod == NO_CUTOFF)
a346489,Tue Aug 11 00:22:45 2009,Continuing CUDA implementation of CustomNonbondedForce
673b555,Mon Aug 10 21:14:13 2009,Fixed error simulating very large systems (see bug 896)
571d662,Mon Aug 10 19:57:50 2009,Improved numerical precision of SETTLE
0541e74,Sat Aug 8 00:01:19 2009,Simplified and optimized calculation of energies
a534f1b,Fri Aug 7 22:00:36 2009,Continuing CUDA implementation of CustomNonbondedForce
fdc7cc0,Fri Aug 7 18:30:39 2009,All energies existing in Preview Release 3 now run on the GPU  new Ewald energy terms still use Reference implementation
559cf7c,Fri Aug 7 17:18:21 2009,Fixed a bug
2d8e668,Thu Aug 6 21:38:58 2009,Added one optimization  plus fixed a bug.
3bcccc3,Thu Aug 6 20:22:25 2009,Fixed mamory leak caused by missing pme_destroy call in the PME reference implementation.
c9bf6ee,Thu Aug 6 00:56:51 2009,Began CUDA implementation of CustomNonbondedForce
364130a,Mon Aug 3 23:33:04 2009,Converted some constants from doubles to floats
021236b,Mon Aug 3 23:32:37 2009,Fixed some memory errors found by Valgrind
d099819,Mon Aug 3 21:08:52 2009,Global parameters defined by CustomNonbondedForce can have default values
3ea5387,Mon Aug 3 19:55:01 2009,Fixed a parsing bug
195a36f,Fri Jul 31 19:57:03 2009,Forced computation of dot product used in computing angles to be done in double precision  acos() is very steep for angles near pi and single precison was giving disagreement w/ corresponding Gromacs values (discrepancies of the order of ~1.0)
9d0684d,Thu Jul 30 23:15:55 2009,Fixed some compilation and Valgrind warnings
dad2207,Thu Jul 30 22:15:17 2009,CustomNonbondedForce supports named parameters  global parameters  more flexible combining rules
e07b8c9,Thu Jul 30 20:19:12 2009,Created CMake script for generating API wrappers.  Also updated the wrapper scripts to handle vector<double>.
2497729,Wed Jul 29 22:13:43 2009,Changed default for CudaUseBlockingSync property to true.
a63645c,Wed Jul 29 17:48:49 2009,Created CustomNonbondedForce  including reference implementation.
e72fc10,Tue Jul 28 19:44:08 2009,Reorganized headers for Lepton.
f48b886,Tue Jul 28 19:29:18 2009,Created a CudaPlatform property for specifying whether CUDA should sync or spin loop while waiting for results
09b70ba,Mon Jul 27 19:53:34 2009,Change to hopefully fix compilation error
20cdc7c,Sat Jul 25 01:06:40 2009,Fixed a memory leak
836cb6c,Sat Jul 25 00:44:10 2009,Fixed a memory leak
95fa837,Sat Jul 25 00:05:56 2009,Implemented more optimizations
119fb95,Fri Jul 24 23:14:22 2009,Implemented custom function
b3f4c0f,Fri Jul 24 20:41:22 2009,Modified wrapper generators to hide a few more methods
e1eb435,Fri Jul 24 20:35:35 2009,Implemented ExpressionProgram
4aabb90,Thu Jul 23 23:30:14 2009,Implemented differentiation.  Also added lots more optimizations.
6f67100,Thu Jul 23 23:17:21 2009,Added notes regarding Gbsa OBC calculation for future generations
344805a,Thu Jul 23 21:33:07 2009,copyAndPadString() is now static
8f8f078,Thu Jul 23 20:32:10 2009,Updated examples and snapshot of wrappers to what I think is their final form. Fortran no longer uses a RuntimeObjects structure  instead it passes around an opaque handle directly to the Context.
ae051ee,Thu Jul 23 19:41:48 2009,Fixed some bugs in the Fortran wrappers
6681292,Thu Jul 23 18:47:37 2009,Fix Makefile to set gfortran flag that allows lines of any length to accommodate the machine-generated Fortran module.
b34864f,Thu Jul 23 18:46:19 2009,Implemented ParsedExpression::optimize().  Also added lots of comments.
32e98eb,Thu Jul 23 18:12:58 2009,Fix Makefile to use upgraded wrappers.
c6c034b,Thu Jul 23 18:08:45 2009,Upgrade examples to track Peter's automatically-generated C and Fortran bindings. These are still using a snapshot of the wrappers  slightly hand modified  but they are much closer to the final ones now. When the automated ones are ready and part of the build  these checked-in ones will no longer be necessary.
259cb45,Thu Jul 23 00:47:23 2009,Creating expression parsing library for use in custom forces
6545267,Tue Jul 21 19:47:31 2009,Created scripts for generating Fortran wrappers
add210d,Mon Jul 20 20:18:39 2009,Wrote GBSA section for theory guide
ce24d1b,Fri Jul 17 21:38:03 2009,First checkin of scripts to generate C wrappers
bc00090,Fri Jul 17 18:23:15 2009,Created CUDA implementation of VariableLangevinIntegrator
68e02e8,Fri Jul 17 13:17:52 2009,Combined the Ewald and PME routines into a single one and added calculation of vdW interactions.
351f645,Fri Jul 17 00:14:22 2009,Avoid setting the device multiple times
bb2c5f8,Thu Jul 16 20:38:53 2009,Fixed an error in the reference implementation of VariableLangevinIntegrator
d147fc2,Thu Jul 16 19:17:56 2009,Created API for platform-specific properties.  CudaPlatform has a property for setting the device.
b203877,Thu Jul 16 00:05:14 2009,Renamed two files
a11f058,Wed Jul 15 17:17:54 2009,Continuing to write theory guide
8c94556,Wed Jul 15 16:55:47 2009,Added SigmaPerVdwRadius and VdwRadiusPerSigma and removed bootleg declarations from examples.
310d260,Wed Jul 15 15:44:57 2009,Eliminate some double->float warnings in VC++.
5510508,Wed Jul 15 15:34:02 2009,Add include file for time().
e9af706,Tue Jul 14 22:08:29 2009,Fixed bug in CUDA VariableVerletIntegrator
a402046,Tue Jul 14 21:46:06 2009,Renamed OpenMMContext to Context
95b8dbd,Tue Jul 14 21:13:58 2009,Allow the user to specify the reaction field dielectric constant
e06e0ea,Tue Jul 14 19:52:19 2009,Fixed bugs in AndersenThermostat and CMMotionRemover
dfd1458,Tue Jul 14 19:50:01 2009,Began writing OpenMM Theory Guide
5affec2,Sat Jul 11 00:06:20 2009,
bf3a4db,Fri Jul 10 23:07:35 2009,Changed a few method signatures to make them easier to wrap
fa2c419,Fri Jul 10 22:50:17 2009,Changed a few method signatures to make them easier to wrap
952cfb5,Fri Jul 10 21:59:31 2009,Created VariableLangevinIntegrator
e16784d,Fri Jul 10 21:53:03 2009,Fixed a bug in Platform::getDefaultPluginsDirectory() introduced by earlier checkin
4cde8c5,Fri Jul 10 16:36:39 2009,Fixed some MSVC conversion warnings and moved method-local inclusion of pme.h up to start of LJ file -- it wouldn't compile when included locally due to attempt to match extern binding with anonymous struct type.
e391509,Fri Jul 10 16:00:57 2009,Fix some MSVC compiler warnings and a bug in the MSVC case for getDefaultPluginsDirectory().
bf2a390,Thu Jul 9 22:49:23 2009,Minor API changes
de099a0,Thu Jul 9 21:59:31 2009,Set flag set for static compile of OpenMMCuda on Windows (cudpp references in *cu files)
4890b56,Thu Jul 9 21:59:15 2009,Set flag set for static compile of OpenMMCuda on Windows (cudpp references in *cu files)
d1b148c,Thu Jul 9 21:40:58 2009,Removed wrong include line in openmmapi/src/NonbondedForce.cpp
12dddb6,Wed Jul 8 15:37:15 2009,Added a dummy argument to constructors in Fortran examples because Mark Williamson's compiler didn't like them with no argument.
3adfe31,Wed Jul 8 00:13:20 2009,Implemented VariableVerletIntegrator::stepTo()
63539a8,Tue Jul 7 22:30:41 2009,Changed to a public domain license for the fftpack files
2669ec5,Tue Jul 7 22:04:21 2009,
8469bd0,Tue Jul 7 21:58:41 2009,Changed to BSD license for the fftpack files
9655072,Tue Jul 7 20:02:30 2009,"Added a ""replace"" flag to NonbondedForce::addException()"
c66dd5a,Tue Jul 7 16:00:42 2009,Implemented the PME method in the reference platform.
a5f8fb3,Thu Jul 2 20:37:00 2009,Bug fix to selection of Ewald parameters
83d5792,Thu Jul 2 18:21:24 2009,Automatically select Ewald parameters based on error tolerance
9eb0277,Wed Jul 1 18:40:25 2009,Optimizations to Ewald summation
cfafe7f,Wed Jul 1 18:10:55 2009,"Added missing ""const""."
df7f942,Wed Jul 1 18:10:29 2009,Added wrappers for AndersenThermostat.
705ec54,Tue Jun 30 21:51:47 2009,Optimizations to Ewald summation (in progress)
530e4ea,Tue Jun 30 17:14:36 2009,Cleaned up a few details of the Ewald code
8382f88,Tue Jun 30 16:39:22 2009,Fix OSX link problem for C examples as reported by Kim Branson.
96f3680,Tue Jun 30 00:15:30 2009,Fixed CUDA implementation of O(n^3/2) Ewald
86a4bab,Mon Jun 29 21:13:47 2009,Force CMake to include C++ libraries when building a static C main program.
dee9f78,Mon Jun 29 20:55:06 2009,Updated VS solution for Argon in C to use the CWrapper library.
32f1c09,Mon Jun 29 20:52:07 2009,"Top level CMakeLists: got rid of ""if hell is frozen over"" code  eliminated some CMake warnings. Examples: now builds CWrappers as a library  modified C builds to use it  added visual studio project to build Argon example in Fortran. System.h: addForce() wasn't returning the index."
38e8a8b,Mon Jun 29 19:32:26 2009,Optimization to variable Verlet integrator
8bb0400,Mon Jun 29 18:46:47 2009,Added some Intel Fortran instructions  deleted obsolete Mac-specific makefile.
38d293e,Mon Jun 29 18:32:24 2009,Added an NMake file for command line building with Microsoft CL and Intel Fortran.
a85f524,Mon Jun 29 16:17:00 2009,Simplified object type declarations requiring change to Fortran examples.
e0dbe15,Mon Jun 29 15:56:37 2009,Missed one.
83e5bc3,Mon Jun 29 15:55:25 2009,Modify Fortran examples to reflect signature changes.
7616a96,Sun Jun 28 00:18:45 2009,More wrappers.
9acf100,Sat Jun 27 00:12:42 2009,Another file that got deleted by Subversion
0fcada2,Sat Jun 27 00:11:44 2009,Now works with Intel Fortran if you know the right incantations for linking.
b002cf1,Fri Jun 26 23:54:51 2009,A change that should have been part of the last commit  but was deleted by Subversion
a1b2fd3,Fri Jun 26 21:36:17 2009,Created CUDA implementation of VariableVerletIntegrator
5b5ec4c,Fri Jun 26 01:35:50 2009,Adding BrookPlatform back in -- deleted wrong file earlier Fixed getTime() calls in _openMMBrookInterface() Based on Sherm's suggestions: changed '#ifdef WIN32' to '#ifdef WIN32 _MSC_VER  reordered include files so that system files after OpenMM files all include files should be C++ files now (as opposed to C files (<math.h> -> <cmath>
513303d,Fri Jun 26 00:05:55 2009,Fortran Module now has bonded interface and more complete nonbond interface (untested).
c8a984f,Thu Jun 25 23:20:52 2009,Checkpoint: added HarmonicBond  HarmonicAngle  and PeriodicTorsion to C Wrappers so these can be accessed from the Fortran Module per Mark Williamson's request for Amber.
9cad8b2,Thu Jun 25 22:27:50 2009,Improved algorithm for VariableVerletIntegrator
4eb99b8,Thu Jun 25 18:38:54 2009,Tweak the examples Makefile to be more robust.
c5329db,Thu Jun 25 05:03:24 2009,"Fixed some portability problems that show up in - MingW  where ""WIN32"" is set by CMake but the compiler is not Microsoft's (should use _MSC_VER) in that case  and - in gcc 4.4 which is fussy about some issues that earlier versions were silent about  such as passing a string constant to a ""char*"" rather than a ""const char*"". I also fixed a syntax error in CMakeLists that showed up in the OpenMM workshop for some unknown reason."
3749e84,Wed Jun 24 00:51:00 2009,Various cleanups to integration code
1ef6e1d,Tue Jun 23 22:05:48 2009,Fixed incorrect documentation in Integrator.
1b705ba,Tue Jun 23 21:56:58 2009,Minor cleanups to VariableVerletIntegrator
09786e4,Tue Jun 23 20:04:13 2009,Created VariableVerletIntegrator
eb6ebc4,Mon Jun 22 20:58:44 2009,Minor tweak.
9b3f1b0,Mon Jun 22 20:55:39 2009,Polished the slide show for the examples.
b292cfc,Fri Jun 19 19:17:41 2009,One of loops in reference GBSA/OBC code was missing tests for periodic bndy conditions  cutoff  ...
e1656dc,Fri Jun 19 00:22:53 2009,Add a dependency for Fortran builds.
110ebbd,Fri Jun 19 00:00:32 2009,Added FCPPLIBS variable in makefile to accommodate systems where the fortran compiler needs some extra libraries to link with C++. Also added a Makefile.mac with a possible good library combo.
373637c,Thu Jun 18 23:34:24 2009,Fixed memory leaks in reference GBSA code
f4aa187,Thu Jun 18 22:38:07 2009,Removed BrookPlatform.cpp -- no longer used
da52d3a,Thu Jun 18 22:15:25 2009,API changes to support variable time step integrators
14f17de,Thu Jun 18 20:52:57 2009,- Moved the workshop powerpoint slides from Zephyr to OpenMM/examples directory. - updated the Readme file
7b3c83a,Thu Jun 18 20:27:43 2009,"Assume lower case ""/usr/local/openmm"" as the install directory."
2f51951,Thu Jun 18 20:19:45 2009,Added some comments to the Makefile.
e2ead8b,Thu Jun 18 18:17:49 2009,Check in some visual studio project files for the workshop examples.
1352282,Thu Jun 18 17:50:00 2009,fix comment
692d0eb,Thu Jun 18 17:44:24 2009,gone
ce1dd0b,Thu Jun 18 17:37:50 2009,remove unused file
17d1268,Thu Jun 18 17:35:52 2009,Move wrappers into examples directory to make it easier to build them.
93ebe18,Thu Jun 18 17:06:46 2009,works on linux 32 now
f345a34,Thu Jun 18 16:14:12 2009,Check in makefile for examples (not functional yet).
173e347,Thu Jun 18 04:54:12 2009,Put some text in the readme file.
09e1c92,Thu Jun 18 04:31:06 2009,line ending
989bb50,Thu Jun 18 04:21:18 2009,Fix comments and cmake script for wrappers.
801ca67,Thu Jun 18 04:11:35 2009,Change name of Fortran wrapper.
49e0e61,Thu Jun 18 03:48:43 2009,Not a good example.
2964775,Thu Jun 18 03:48:13 2009,Fix  but this is going away.
0accdd2,Thu Jun 18 03:47:52 2009,Minor comment change.
35f0c21,Thu Jun 18 03:41:56 2009,Reorganized the HelloWaterBox example to look like a clone of the HelloEthane example.
2763eed,Wed Jun 17 22:55:21 2009,Eliminate two double-to-float conversion warnings by explicit casts to RealOpenMM.
8172068,Wed Jun 17 20:57:18 2009,Remove context.getTime() from wrappers (it is obsolete). Use state.getTime() instead.
adac886,Wed Jun 17 20:56:18 2009,remove context.getTime()
974b731,Wed Jun 17 20:50:07 2009,add Argon example in fortran
ec09c1e,Wed Jun 17 20:43:42 2009,small improvement from workshop dry run
a994767,Wed Jun 17 17:38:20 2009,Use either bond constraints or harmonic stretch  but not both  in HelloWaterBox.cpp
9aaeed2,Wed Jun 17 17:19:58 2009,Fix Ethane test to use *either* harmonic bond force *or* constraint  not both.
a8783de,Wed Jun 17 04:40:45 2009,Reworked the Ethane example to use the same structure as the NaCl one  and made a few minor changes to NaCl too.
138c1c8,Tue Jun 16 21:54:39 2009,Fixed a bug in local force computation that produced a launch failure on Linux
b12bd24,Tue Jun 16 19:28:16 2009,Modified TestCudaGBSAOBCForce to make atoms closer together
5bce614,Sun Jun 14 23:57:08 2009,(1) Changed HelloArgon to avoid use of now-obsolete context.getTime() to avoid future problems with variable step integration. (2) Added HelloArgonInC.
3007cf5,Sat Jun 13 00:35:46 2009,In calcForces() kReduceBornSumAndForces kernel is not needed since Born radii/Obc chain term now calculated prior to calculation of forces Modified kCalculateObcGbsaBornSum kernel loop to match that in kCalculateCDLJObcGbsaForces1  Born sums are zero w/o mods
05259f7,Fri Jun 12 22:47:24 2009,Cleaned up constraint code and deleted obsolete constraint implementations
f62ba9d,Fri Jun 12 03:37:37 2009,Minor tweaks and comments.
f337005,Fri Jun 12 00:25:25 2009,Added some comments
aeed917,Fri Jun 12 00:10:57 2009,This might be the final NaCl in Fortran
0df0cd8,Thu Jun 11 23:24:33 2009,Fix some comments.
acf79ff,Thu Jun 11 23:23:50 2009,Fortran NaCl example is getting close now
796b560,Thu Jun 11 22:15:39 2009,CUDA local force kernel applied periodic boundary conditions incorrectly.
4bf75f3,Thu Jun 11 22:13:36 2009,Fixed an error linking the examples
7cbeb28,Thu Jun 11 22:02:54 2009,Added some missing imports in examples
b1b4e54,Thu Jun 11 22:01:04 2009,Increased well depth for HelloArgon.cpp Decreased step size and simulation time
9fc0fef,Thu Jun 11 21:52:10 2009,comment out static build of C examples for now
cbee751,Thu Jun 11 21:39:23 2009,Fixed an incorrect doxygen comment
e038e57,Thu Jun 11 21:38:04 2009,Use stdlib.h for malloc  NOT malloc.h!
7e73fad,Thu Jun 11 21:27:53 2009,Optimization to constraint algorithm: skip the last iteration as soon as we see that all constraints have converged.
7b5ba52,Thu Jun 11 20:36:42 2009,
c97d87d,Thu Jun 11 18:48:05 2009,Some minor mods/additions to C wrappers (primarily for Fortran support).
e19d9e7,Thu Jun 11 18:42:50 2009,More tweaking HelloArgon.cpp
5454955,Thu Jun 11 18:31:37 2009,More refactoring of HelloArgon.cpp
403686a,Thu Jun 11 18:23:30 2009,Refactor HelloArgon toward better first example program
fcd7b0c,Wed Jun 10 23:55:52 2009,update fortran NaCl example
9187b70,Wed Jun 10 19:43:30 2009,Added OPENMM_EXPORT tag to quern functions -- needed for Windows
b202be8,Wed Jun 10 16:19:20 2009,Change NaCl example to report at 50fs rather than 10fs.
8528083,Wed Jun 10 16:07:59 2009,remove debugging printfs
28a5f81,Wed Jun 10 16:07:00 2009,Use AndersenThermostat instead of LangevinIntegrator for thermostat in HelloWaterBox.cpp
3f5d98a,Wed Jun 10 16:04:08 2009,Thanks to Chris  we now know that the Langevin friction parameter is in ONE OVER picoseconds  NOT picoseconds!!
804ffc6,Wed Jun 10 16:00:14 2009,Added doxygenable comment that Langevin friction coefficient is in units of collisions per picosecond (as opposed to picoseconds)  which Sherm and I deduced by reading reference implementation and testing extreme values.
451980a,Wed Jun 10 04:38:20 2009,Checkin CMake for building the C wrappers. Checkin first attempt at Fortran 95 interface in the form of an OpenMM module. I don't know any way to build this with CMake.
430536d,Wed Jun 10 04:36:21 2009,Check in early attempt at NaCl example in Fortran  needs to be modified to match the latest C++ and C examples.
be08b94,Wed Jun 10 04:34:17 2009,Check in C wrapper.
8276754,Wed Jun 10 04:33:27 2009,Add wrappers subdirectory.
b36ac4e,Wed Jun 10 04:31:54 2009,Allow for C examples.
8b680c0,Wed Jun 10 04:30:37 2009,This is the right version.
740ab64,Wed Jun 10 04:28:20 2009,Minor updates to NaCl example in C++.
346b910,Wed Jun 10 04:27:55 2009,Check in HelloSodiumChloride example in C.
f752318,Tue Jun 9 22:48:51 2009,Created water box example in C++
2c11d35,Tue Jun 9 20:14:21 2009,"This is the ""final"" version of the HelloSodiumChloride example in C++. It has now been reorganized to put all the OpenMM calls in a few high-level functions whose interfaces do not use OpenMM. Also  the periodic box is gone with GBSA implicit solvation in place instead."
5b8cade,Thu Jun 4 22:46:53 2009,Completed CUDA implementation of new constraint algorithm
47a6fb1,Wed Jun 3 00:39:49 2009,Created initial CUDA implementation of new constraint algorithm
fa66c66,Tue Jun 2 17:34:40 2009,Per workshop dryrun  leave OpenMM:: namespace prefix explicit to clarify what's part of OpenMM and what's not.
9c8db8b,Tue Jun 2 04:42:14 2009,fix up ugly line endings
f809d19,Tue Jun 2 04:33:22 2009,Minor tweaks.
b3e0876,Tue Jun 2 04:26:41 2009,gcc wants a newline at end of file
39d85db,Tue Jun 2 04:19:22 2009,Reworked the NaCl example per dryrun feedback and fixed some warnings in ethane example.
7fccb08,Thu May 28 04:11:17 2009,Fixed compilation problems on Windows.
9fdfaca,Fri May 22 22:46:01 2009,More work on fast Ewald (N^3/2) in Cuda
6fd7f3b,Thu May 21 23:56:47 2009,Working on new constraint algorithm
f23db9f,Thu May 21 18:26:29 2009,Chris code-reviewed this so now it is the official HelloEthane example.
353529b,Thu May 21 08:35:40 2009,Preliminary implementation of faster (N^3/2) Ewald kernels in Cuda
52c0455,Wed May 20 00:49:25 2009,Improved how matrices get calculated for reference C-SHAKE algorithm.
b6f2161,Tue May 19 22:43:48 2009,Added HelloEthane.
a7a4f3c,Tue May 19 17:08:16 2009,Cleaned up Cuda-Ewald
bc8ab35,Mon May 18 19:41:46 2009,Fixed a bug in Platform::getDefaultPluginsDirectory() on Windows.
7f98d2c,Sat May 16 01:02:08 2009,License header changes
0b4ce03,Sat May 16 01:01:39 2009,License header changes  force duplication factor to 4  fixed potential problem w/ Shake -- if no constraints  pgm crashes
3ec08ba,Fri May 15 22:11:12 2009,Added Hello Argon  made some mods to the other examples.
27ff4f1,Fri May 15 20:47:21 2009,Improved how the constraint matrices for C-SHAKE get built
043c7b6,Fri May 15 17:27:19 2009,Optimizations to CUDA C-SHAKE implementation
fe1e6ff,Fri May 15 14:58:40 2009,Completed Cuda implementation of Ewald method
5760684,Thu May 14 22:58:17 2009,I'm checking in very early attempts at OpenMM Hello World examples so Chris and I can work on them together.
c99e7ab,Thu May 14 22:57:07 2009,Eliminate some VC++ build problems via the usual expedient of explicit casts from unsigned to signed and from double to float. TNT Arrays apparently can't be indexed with unsigned because VC++ finds something ambiguous then above their operator[] methods.
aca30cd,Thu May 14 16:00:21 2009,Add newline to end of kRandom.cu to avoid compiler warning on Linux
10379a9,Thu May 14 00:47:47 2009,Updated license for Cuda platform to LGPL.
f329a04,Wed May 13 20:51:19 2009,Completed Cuda implementation of CSHAKE algorithm
4ef9536,Tue May 12 20:49:45 2009,Eliminate some VC++ unsigned/signed warnings.
852bfae,Wed May 6 23:18:15 2009,Fixed a bug in random number generation for the CUDA platform.  Updated test cases.
b2da847,Wed May 6 20:56:09 2009,Began CUDA implementation of C-SHAKE algorithm
b1cffec,Wed May 6 19:52:13 2009,(1) Made Platform::loadPluginLibrary() for Windows leave the end user alone if a failure occurs -- was throwing up an error box. (2) Made Platform::loadPluginsFromDirectory() on Windows find only .dll's.
1775e49,Mon May 4 16:09:14 2009,Eliminated some Windows build warnings.
5610057,Fri May 1 23:27:29 2009,The various addX() methods return the index of the thing they just added
077241d,Fri May 1 23:08:45 2009,Renamed getDefaultPluginDirectory() to getDefaultPluginsDirectory().
7254af5,Fri May 1 23:03:44 2009,Added Platform::getDefaultPluginDirectory().  Plugins are now installed into .../openmm/lib/plugins.
ddceaa1,Fri May 1 22:28:36 2009,A test case accidentally got commented got.
52a68c8,Fri May 1 22:23:27 2009,Created reference implementation of rigid shake algorithm.  Added the JAMA package to OpenMM.
671419f,Mon Apr 27 23:24:16 2009,Avoid use of M_PI in header since it is non-standard.
c97d5ee,Fri Apr 24 18:56:33 2009,Optimization: eliminated an unnecessary gpu->cpu data transfer on each time step
d63d3fc,Fri Apr 24 17:55:48 2009,Implemented Platform::loadPluginsFromDirectory()
4c0c564,Thu Apr 23 21:57:23 2009,Fixed compilation problems under Windows
f6352d8,Thu Apr 23 03:35:07 2009,(1) Fixed more VC++ warnings  this is almost clean now. (2) Changed erfc.cpp to a header file which defines missing erf() and erfc() as static functions when using VC++ but otherwise does nothing. (3) Replaced all nonstandard uses of real() and imag() methods as lvalues  instead work directly with the complex values. (4) Fixed a bug in TestFindExclusions which was caught by VC++'s extensive STL debug mode self-examination.
351563b,Wed Apr 22 21:14:30 2009,Fixed a compilation error under Windows
0180a46,Wed Apr 22 20:55:24 2009,Fixed compilation errors under Windows in reference Ewald summation code.
e702e8b,Wed Apr 22 20:55:05 2009,(1) Minor changes to get rid of warnings from VC++. (2) I disabled the block of code in the main CMakeLists file that tries to second guess VC++'s choices for runtime libraries. This was required for me to get CUDA to work in VC 2005 where the compiler always chooses multithreaded libraries. I verified that Brook will still build this way  but I haven't tested it.
7629ea4,Wed Apr 22 19:39:38 2009,Minor fixes to some recent changes that prevented compilation (Mark looked at these). This code still has never been tested  at least on Windows.
5d3447e,Wed Apr 22 19:08:34 2009,Created Units.h to simplify unit conversions.  Also fixed some Doxygen problems.
0f8e1fe,Tue Apr 21 21:39:06 2009,Headers were not getting installed correctly
644cc27,Tue Apr 21 20:52:40 2009,Moved header files into an openmm subdirectory
b2c89fe,Fri Apr 17 23:45:26 2009,CUDA platform would fail if you had a GBSAOBCForce but no NonbondedForce.
11eab27,Fri Apr 17 23:43:44 2009,Fixed a test case that failed on some GPUs.
64493da,Fri Apr 17 23:19:00 2009,Modified the API for lots of classes so that the number of particles/bonds/etc. need not be specified in the constructor.
29e3fa5,Fri Apr 17 20:42:25 2009,Redesigned the API for specifying exclusions and 1-4 interactions.
afd0664,Thu Apr 16 17:45:56 2009,Optimized LINCS by merging kernels and implementing a syncAllThreads() function.
bf7a968,Sat Apr 11 00:40:34 2009,Modified CMakeLists to not assume the C: drive on Windows.
e9dc198,Sat Apr 11 00:15:30 2009,Modified some parameter names and doxygen comments to reduce confusion
95d1c38,Fri Apr 10 19:46:54 2009,Improved LINCS performance by eliminating some uncoalesced memory access
297538f,Thu Apr 9 21:12:12 2009,Reference code for GB/VI
04b9097,Thu Apr 9 20:23:42 2009,Fixed several bugs in LINCS
8a83a2f,Wed Apr 8 18:34:07 2009,Fixed thread synchronization problem in LINCS kernel
306d99e,Wed Apr 8 18:04:37 2009,Enhancements to CUDAStream to reduce the risk of bugs and make debugging easier
968cb13,Wed Apr 8 00:13:05 2009,Continuing implementation of LINCS for Cuda platform
1b9ab82,Tue Apr 7 19:06:19 2009,Real space Ewald (direct summation) is now in kCalculateCDLJForces.h  reciprocal summation is done in a separate kernel
d3b512a,Mon Apr 6 13:56:12 2009,Implemented the Ewald summation method in the reference platform. Preliminary cuda prototype is included.
5b01767,Thu Apr 2 16:05:17 2009,Converted lots of ints to unsigned ints (might help performance a little by avoiding conversions)
e85347d,Wed Apr 1 00:05:37 2009,Added file that got missed in last commit
72872e9,Tue Mar 31 21:36:03 2009,Preliminary implementation of LINCS (both reference and Cuda)
389563e,Tue Mar 24 23:14:19 2009,Keep atom coordinates in the first periodic cell to maintain precision.
ff0a69f,Tue Mar 24 20:35:14 2009,Deleted lots of obsolete code.
a56ce87,Tue Mar 17 22:50:29 2009,Fixed compilation warning under Windows.
e04283f,Tue Mar 10 22:47:59 2009,Implemented finer grained neighbor list.  Also various minor optimizations.
56d7ed0,Fri Mar 6 00:56:06 2009,Use Hilbert curve for reordering water molecules
